run,type,time_ns
872,fixed,394360
872,random,399305
873,fixed,397090
873,random,393773
874,fixed,403200
874,random,378762
875,fixed,380443
875,random,383819
876,fixed,388275
876,random,446991
877,fixed,416035
877,random,359137
878,fixed,337042
878,random,315931
879,fixed,293099
879,random,301056
880,fixed,308616
880,random,292986
881,fixed,295636
881,random,292915
882,fixed,292906
882,random,295789
883,fixed,292849
883,random,292831
884,fixed,292493
884,random,297592
885,fixed,293109
885,random,293055
886,fixed,295468
886,random,293236
887,fixed,312245
887,random,315261
888,fixed,292933
888,random,322015
889,fixed,297830
889,random,297669
890,fixed,293180
890,random,296195
891,fixed,296431
891,random,292829
892,fixed,293518
892,random,296924
893,fixed,293036
893,random,292693
894,fixed,292924
894,random,294868
895,fixed,293331
895,random,292832
896,fixed,294855
896,random,302262
897,fixed,369300
897,random,374994
898,fixed,391281
898,random,427199
899,fixed,398831
899,random,389909
900,fixed,402120
900,random,388405
901,fixed,380160
901,random,381546
902,fixed,383022
902,random,389905
903,fixed,411494
903,random,382624
904,fixed,378977
904,random,302315
905,fixed,293534
905,random,301918
906,fixed,309127
906,random,293398
907,fixed,298367
907,random,293046
908,fixed,337911
908,random,296213
909,fixed,303283
909,random,325579
910,fixed,293471
910,random,297133
911,fixed,292964
911,random,292785
912,fixed,300811
912,random,293121
913,fixed,303311
913,random,298868
914,fixed,293252
914,random,320324
915,fixed,322814
915,random,297130
916,fixed,292848
916,random,292831
917,fixed,297348
917,random,293458
918,fixed,293206
918,random,298404
919,fixed,330193
919,random,296964
920,fixed,292998
920,random,330655
921,fixed,319567
921,random,378351
922,fixed,377477
922,random,396692
923,fixed,399760
923,random,394744
924,fixed,392032
924,random,407513
925,fixed,398953
925,random,386836
926,fixed,395645
926,random,381386
927,fixed,407462
927,random,407967
928,fixed,347039
928,random,351296
929,fixed,301729
929,random,345621
930,fixed,312992
930,random,315766
931,fixed,299261
931,random,296878
932,fixed,293546
932,random,293273
933,fixed,297263
933,random,293246
934,fixed,293200
934,random,298635
935,fixed,292745
935,random,292762
936,fixed,293007
936,random,296448
937,fixed,292635
937,random,292651
938,fixed,294896
938,random,292753
939,fixed,293333
939,random,457995
940,fixed,293041
940,random,294073
941,fixed,326037
941,random,292918
942,fixed,292934
942,random,301392
943,fixed,292700
943,random,293558
944,fixed,293280
944,random,296290
945,fixed,293160
945,random,293332
946,fixed,296636
946,random,292874
947,fixed,320908
947,random,383673
948,fixed,375856
948,random,395303
949,fixed,400380
949,random,384050
950,fixed,427742
950,random,404054
951,fixed,386193
951,random,395773
952,fixed,375115
952,random,412726
953,fixed,368744
953,random,407386
954,fixed,398151
954,random,363425
955,fixed,313889
955,random,300631
956,fixed,293284
956,random,304780
957,fixed,296890
957,random,293403
958,fixed,293373
958,random,293377
959,fixed,299514
959,random,293216
960,fixed,338264
960,random,298368
961,fixed,302313
961,random,325123
962,fixed,298554
962,random,292843
963,fixed,292796
963,random,296010
964,fixed,292700
964,random,292939
965,fixed,292854
965,random,294932
966,fixed,293325
966,random,293371
967,fixed,294791
967,random,293260
968,fixed,293114
968,random,293390
969,fixed,294885
969,random,293621
970,fixed,293465
970,random,294728
971,fixed,292620
971,random,327328
972,fixed,297478
972,random,318750
973,fixed,332579
973,random,303682
974,fixed,335174
974,random,393854
975,fixed,402834
975,random,372822
976,fixed,350828
976,random,299368
977,fixed,293181
977,random,293506
978,fixed,308594
978,random,292400
979,fixed,358939
979,random,312560
980,fixed,293143
980,random,293129
981,fixed,292796
981,random,319374
982,fixed,332428
982,random,293628
983,fixed,313382
983,random,324355
984,fixed,293255
984,random,301280
985,fixed,292782
985,random,293043
986,fixed,296499
986,random,293259
987,fixed,293254
987,random,293550
988,fixed,296089
988,random,292569
989,fixed,292711
989,random,294343
990,fixed,293225
990,random,293271
991,fixed,293269
991,random,294434
992,fixed,293642
992,random,293393
993,fixed,397735
993,random,325378
994,fixed,292958
994,random,319656
995,fixed,304886
995,random,293227
996,fixed,298191
996,random,293396
997,fixed,293377
997,random,293407
998,fixed,295832
998,random,293206
999,fixed,314452
999,random,378287
1000,fixed,370314
1000,random,402535
1001,fixed,394458
1001,random,393324
1002,fixed,375527
1002,random,399670
1003,fixed,401410
1003,random,405980
1004,fixed,381048
1004,random,402173
1005,fixed,366265
1005,random,398868
1006,fixed,419385
1006,random,367433
1007,fixed,363707
1007,random,428059
1008,fixed,448174
1008,random,407525
1009,fixed,292913
1009,random,293509
1010,fixed,297989
1010,random,292814
1011,fixed,293624
1011,random,295652
1012,fixed,293268
1012,random,292862
1013,fixed,313740
1013,random,317688
1014,fixed,293294
1014,random,324213
1015,fixed,304242
1015,random,293272
1016,fixed,293649
1016,random,299245
1017,fixed,293693
1017,random,293077
1018,fixed,297981
1018,random,293232
1019,fixed,293119
1019,random,293357
1020,fixed,295042
1020,random,293341
1021,fixed,292792
1021,random,295420
1022,fixed,292844
1022,random,293462
1023,fixed,296221
1023,random,293191
1024,fixed,293010
1024,random,338268
1025,fixed,375763
1025,random,374489
1026,fixed,398867
1026,random,391739
1027,fixed,394794
1027,random,394360
1028,fixed,397025
1028,random,408758
1029,fixed,388511
1029,random,379769
1030,fixed,395549
1030,random,381523
1031,fixed,392998
1031,random,379436
1032,fixed,368193
1032,random,352917
1033,fixed,293152
1033,random,293027
1034,fixed,350391
1034,random,292896
1035,fixed,307243
1035,random,331635
1036,fixed,292472
1036,random,292889
1037,fixed,298774
1037,random,295866
1038,fixed,293258
1038,random,293691
1039,fixed,295186
1039,random,293329
1040,fixed,293382
1040,random,293577
1041,fixed,295387
1041,random,292925
1042,fixed,292965
1042,random,296228
1043,fixed,293548
1043,random,293263
1044,fixed,295371
1044,random,293354
1045,fixed,321958
1045,random,303376
1046,fixed,294513
1046,random,322652
1047,fixed,293632
1047,random,298896
1048,fixed,293206
1048,random,293266
1049,fixed,327009
1049,random,379431
1050,fixed,375823
1050,random,399827
1051,fixed,396447
1051,random,396147
1052,fixed,395952
1052,random,401114
1053,fixed,399596
1053,random,370325
1054,fixed,388274
1054,random,405059
1055,fixed,428875
1055,random,409647
1056,fixed,374550
1056,random,335848
1057,fixed,319438
1057,random,293366
1058,fixed,293177
1058,random,335626
1059,fixed,292638
1059,random,293017
1060,fixed,299172
1060,random,293449
1061,fixed,293280
1061,random,292989
1062,fixed,296463
1062,random,293031
1063,fixed,292979
1063,random,297623
1064,fixed,292487
1064,random,292420
1065,fixed,294366
1065,random,293330
1066,fixed,341380
1066,random,293725
1067,fixed,325430
1067,random,297856
1068,fixed,293381
1068,random,297566
1069,fixed,295461
1069,random,293397
1070,fixed,297280
1070,random,293375
1071,fixed,295472
1071,random,292319
1072,fixed,295537
1072,random,293279
1073,fixed,293043
1073,random,295016
1074,fixed,292696
1074,random,292859
1075,fixed,305352
1075,random,368166
1076,fixed,369897
1076,random,406733
1077,fixed,407031
1077,random,398845
1078,fixed,391321
1078,random,400216
1079,fixed,405402
1079,random,395399
1080,fixed,393217
1080,random,404854
1081,fixed,367606
1081,random,379909
1082,fixed,385808
1082,random,398633
1083,fixed,429654
1083,random,363488
1084,fixed,405159
1084,random,449644
1085,fixed,467435
1085,random,361316
1086,fixed,301246
1086,random,335790
1087,fixed,293269
1087,random,292771
1088,fixed,293070
1088,random,300678
1089,fixed,292953
1089,random,293062
1090,fixed,297662
1090,random,293414
1091,fixed,292723
1091,random,296022
1092,fixed,293236
1092,random,293045
1093,fixed,293229
1093,random,297119
1094,fixed,293618
1094,random,293148
1095,fixed,296218
1095,random,292028
1096,fixed,291871
1096,random,292249
1097,fixed,328141
1097,random,293304
1098,fixed,321956
1098,random,329415
1099,fixed,387381
1099,random,387045
1100,fixed,398765
1100,random,392597
1101,fixed,395215
1101,random,394992
1102,fixed,394421
1102,random,393602
1103,fixed,423023
1103,random,456528
1104,fixed,394280
1104,random,392314
1105,fixed,377320
1105,random,445229
1106,fixed,432987
1106,random,431865
1107,fixed,369141
1107,random,293497
1108,fixed,293201
1108,random,295897
1109,fixed,293212
1109,random,292747
1110,fixed,293367
1110,random,298723
1111,fixed,292751
1111,random,293315
1112,fixed,295578
1112,random,293666
1113,fixed,293277
1113,random,293536
1114,fixed,294143
1114,random,293612
1115,fixed,292332
1115,random,294563
1116,fixed,293479
1116,random,333178
1117,fixed,405727
1117,random,302401
1118,fixed,321618
1118,random,296106
1119,fixed,293451
1119,random,293320
1120,fixed,292815
1120,random,295853
1121,fixed,293388
1121,random,293149
1122,fixed,295386
1122,random,293193
1123,fixed,293415
1123,random,295747
1124,fixed,309562
1124,random,437424
1125,fixed,408056
1125,random,420414
1126,fixed,410492
1126,random,418044
1127,fixed,460415
1127,random,398170
1128,fixed,371908
1128,random,293244
1129,fixed,300773
1129,random,293147
1130,fixed,310726
1130,random,319741
1131,fixed,341785
1131,random,438559
1132,fixed,408979
1132,random,376240
1133,fixed,345056
1133,random,293680
1134,fixed,299985
1134,random,343560
1135,fixed,308372
1135,random,307781
1136,fixed,301230
1136,random,321305
1137,fixed,389500
1137,random,293018
1138,fixed,368160
1138,random,292538
1139,fixed,293222
1139,random,297914
1140,fixed,292886
1140,random,293454
1141,fixed,296215
1141,random,308082
1142,fixed,305981
1142,random,296680
1143,fixed,293407
1143,random,293172
1144,fixed,293318
1144,random,295438
1145,fixed,292987
1145,random,292708
1146,fixed,297634
1146,random,293003
1147,fixed,292801
1147,random,293210
1148,fixed,337975
1148,random,389519
1149,fixed,441709
1149,random,416252
1150,fixed,396066
1150,random,395228
1151,fixed,444748
1151,random,384201
1152,fixed,395573
1152,random,424047
1153,fixed,387267
1153,random,356647
1154,fixed,367147
1154,random,326482
1155,fixed,313101
1155,random,366728
1156,fixed,383284
1156,random,368559
1157,fixed,467866
1157,random,312353
1158,fixed,329201
1158,random,317733
1159,fixed,293543
1159,random,293233
1160,fixed,299223
1160,random,295551
1161,fixed,293571
1161,random,297264
1162,fixed,295749
1162,random,292919
1163,fixed,295643
1163,random,293119
1164,fixed,292929
1164,random,293490
1165,fixed,295626
1165,random,292950
1166,fixed,293176
1166,random,296987
1167,fixed,293562
1167,random,292178
1168,fixed,364615
1168,random,292929
1169,fixed,292844
1169,random,328617
1170,fixed,297475
1170,random,293530
1171,fixed,292603
1171,random,299014
1172,fixed,293420
1172,random,293023
1173,fixed,298875
1173,random,292629
1174,fixed,329407
1174,random,430798
1175,fixed,410559
1175,random,400616
1176,fixed,405525
1176,random,353958
1177,fixed,419035
1177,random,352988
1178,fixed,336172
1178,random,414006
1179,fixed,335990
1179,random,323159
1180,fixed,364754
1180,random,342174
1181,fixed,342378
1181,random,387002
1182,fixed,357575
1182,random,312834
1183,fixed,298977
1183,random,292873
1184,fixed,306554
1184,random,298691
1185,fixed,293296
1185,random,293319
1186,fixed,295144
1186,random,293096
1187,fixed,293403
1187,random,307818
1188,fixed,297243
1188,random,293295
1189,fixed,337604
1189,random,295144
1190,fixed,293482
1190,random,347127
1191,fixed,296992
1191,random,292733
1192,fixed,292058
1192,random,292512
1193,fixed,294470
1193,random,293130
1194,fixed,292726
1194,random,294229
1195,fixed,292174
1195,random,292622
1196,fixed,294096
1196,random,293013
1197,fixed,293069
1197,random,293391
1198,fixed,295427
1198,random,292825
1199,fixed,354326
1199,random,390421
1200,fixed,418697
1200,random,396328
1201,fixed,377022
1201,random,390438
1202,fixed,376685
1202,random,376249
1203,fixed,384101
1203,random,396730
1204,fixed,381020
1204,random,398434
1205,fixed,383908
1205,random,378975
1206,fixed,413877
1206,random,350897
1207,fixed,388943
1207,random,430057
1208,fixed,441063
1208,random,355746
1209,fixed,335931
1209,random,293096
1210,fixed,337237
1210,random,307151
1211,fixed,293111
1211,random,298742
1212,fixed,293338
1212,random,293198
1213,fixed,296453
1213,random,293410
1214,fixed,293085
1214,random,293079
1215,fixed,294217
1215,random,292298
1216,fixed,293231
1216,random,294125
1217,fixed,293030
1217,random,292692
1218,fixed,295119
1218,random,293434
1219,fixed,293260
1219,random,293417
1220,fixed,294455
1220,random,324404
1221,fixed,293254
1221,random,323823
1222,fixed,300309
1222,random,292693
1223,fixed,296856
1223,random,292662
1224,fixed,293253
1224,random,404735
1225,fixed,409035
1225,random,410679
1226,fixed,410747
1226,random,445363
1227,fixed,417507
1227,random,358749
1228,fixed,412017
1228,random,377763
1229,fixed,372501
1229,random,387330
1230,fixed,459802
1230,random,402836
1231,fixed,405694
1231,random,395910
1232,fixed,342304
1232,random,301726
1233,fixed,307852
1233,random,322975
1234,fixed,303920
1234,random,293386
1235,fixed,293569
1235,random,300923
1236,fixed,293003
1236,random,293762
1237,fixed,296295
1237,random,305465
1238,fixed,306031
1238,random,293218
1239,fixed,298284
1239,random,293582
1240,fixed,292808
1240,random,350290
1241,fixed,293074
1241,random,325539
1242,fixed,302254
1242,random,293379
1243,fixed,292832
1243,random,299929
1244,fixed,292565
1244,random,292724
1245,fixed,293692
1245,random,301223
1246,fixed,292777
1246,random,293367
1247,fixed,296343
1247,random,293393
1248,fixed,293353
1248,random,292988
1249,fixed,296757
1249,random,293260
1250,fixed,293033
1250,random,339302
1251,fixed,300613
1251,random,296222
1252,fixed,393586
1252,random,427386
1253,fixed,440765
1253,random,384627
1254,fixed,299048
1254,random,371313
1255,fixed,308411
1255,random,308051
1256,fixed,333233
1256,random,307873
1257,fixed,308626
1257,random,302123
1258,fixed,317218
1258,random,300508
1259,fixed,309093
1259,random,307390
1260,fixed,292847
1260,random,293286
1261,fixed,296096
1261,random,292905
1262,fixed,337232
1262,random,296736
1263,fixed,292957
1263,random,314864
1264,fixed,305636
1264,random,296686
1265,fixed,293318
1265,random,296070
1266,fixed,295809
1266,random,292535
1267,fixed,293406
1267,random,297816
1268,fixed,293484
1268,random,292428
1269,fixed,293290
1269,random,402618
1270,fixed,293544
1270,random,292586
1271,fixed,295608
1271,random,293283
1272,fixed,293138
1272,random,295805
1273,fixed,293274
1273,random,325095
1274,fixed,296042
1274,random,301810
1275,fixed,310700
1275,random,292936
