run,type,time_ns
43043,random,294969
43044,fixed,294499
43044,random,295681
43045,fixed,294414
43045,random,294866
43046,fixed,295866
43046,random,294811
43047,fixed,294907
43047,random,294415
43048,fixed,295638
43048,random,295051
43049,fixed,294299
43049,random,296963
43050,fixed,294632
43050,random,294833
43051,fixed,295689
43051,random,319759
43052,fixed,295128
43052,random,295290
43053,fixed,296906
43053,random,294773
43054,fixed,294942
43054,random,296909
43055,fixed,294492
43055,random,295581
43056,fixed,295128
43056,random,296248
43057,fixed,294785
43057,random,294695
43058,fixed,336269
43058,random,322784
43059,fixed,295941
43059,random,301088
43060,fixed,306731
43060,random,295648
43061,fixed,301929
43061,random,294925
43062,fixed,307035
43062,random,415862
43063,fixed,426669
43063,random,366428
43064,fixed,302737
43064,random,295029
43065,fixed,294649
43065,random,298365
43066,fixed,295080
43066,random,295092
43067,fixed,295097
43067,random,301874
43068,fixed,294757
43068,random,295238
43069,fixed,299188
43069,random,295607
43070,fixed,295236
43070,random,307385
43071,fixed,294641
43071,random,295107
43072,fixed,294602
43072,random,298478
43073,fixed,294475
43073,random,295515
43074,fixed,297286
43074,random,295494
43075,fixed,294367
43075,random,294995
43076,fixed,297676
43076,random,295740
43077,fixed,294619
43077,random,299642
43078,fixed,294433
43078,random,295842
43079,fixed,296923
43079,random,391233
43080,fixed,396223
43080,random,346497
43081,fixed,336385
43081,random,375294
43082,fixed,405035
43082,random,353313
43083,fixed,321157
43083,random,371214
43084,fixed,342189
43084,random,335723
43085,fixed,313332
43085,random,355981
43086,fixed,348940
43086,random,318973
43087,fixed,373509
43087,random,334141
43088,fixed,324126
43088,random,318122
43089,fixed,314354
43089,random,300479
43090,fixed,294876
43090,random,295342
43091,fixed,298824
43091,random,295576
43092,fixed,294687
43092,random,310789
43093,fixed,317360
43093,random,304657
43094,fixed,298119
43094,random,294359
43095,fixed,294707
43095,random,295388
43096,fixed,299121
43096,random,295477
43097,fixed,294125
43097,random,298909
43098,fixed,294942
43098,random,294743
43099,fixed,298702
43099,random,295051
43100,fixed,295171
43100,random,294593
43101,fixed,312915
43101,random,297609
43102,fixed,294930
43102,random,299112
43103,fixed,294771
43103,random,294973
43104,fixed,294597
43104,random,357939
43105,fixed,388146
43105,random,362562
43106,fixed,330468
43106,random,334524
43107,fixed,369100
43107,random,367752
43108,fixed,332458
43108,random,333926
43109,fixed,307037
43109,random,300160
43110,fixed,308571
43110,random,298424
43111,fixed,295152
43111,random,303728
43112,fixed,345936
43112,random,295834
43113,fixed,307874
43113,random,299961
43114,fixed,295553
43114,random,294756
43115,fixed,299636
43115,random,295002
43116,fixed,294663
43116,random,300848
43117,fixed,294754
43117,random,295175
43118,fixed,294567
43118,random,297098
43119,fixed,294634
43119,random,295418
43120,fixed,298043
43120,random,295038
43121,fixed,295138
43121,random,296672
43122,fixed,294368
43122,random,294724
43123,fixed,294400
43123,random,296257
43124,fixed,294997
43124,random,294988
43125,fixed,296419
43125,random,295248
43126,fixed,301051
43126,random,356977
43127,fixed,295388
43127,random,295387
43128,fixed,319997
43128,random,300430
43129,fixed,295025
43129,random,294909
43130,fixed,297656
43130,random,293787
43131,fixed,295407
43131,random,297423
43132,fixed,301515
43132,random,401893
43133,fixed,368381
43133,random,343784
43134,fixed,318827
43134,random,365673
43135,fixed,361783
43135,random,360145
43136,fixed,345220
43136,random,296567
43137,fixed,299109
43137,random,304505
43138,fixed,301831
43138,random,296040
43139,fixed,294715
43139,random,339126
43140,fixed,307511
43140,random,317813
43141,fixed,313898
43141,random,295638
43142,fixed,294896
43142,random,298592
43143,fixed,294336
43143,random,294435
43144,fixed,418683
43144,random,295034
43145,fixed,294409
43145,random,297083
43146,fixed,294917
43146,random,294299
43147,fixed,294585
43147,random,297960
43148,fixed,295072
43148,random,294828
43149,fixed,296753
43149,random,294904
43150,fixed,294555
43150,random,294807
43151,fixed,295927
43151,random,294348
43152,fixed,294833
43152,random,296316
43153,fixed,294525
43153,random,294955
43154,fixed,296257
43154,random,295728
43155,fixed,318252
43155,random,295454
43156,fixed,298936
43156,random,294824
43157,fixed,294273
43157,random,297836
43158,fixed,294671
43158,random,294752
43159,fixed,297062
43159,random,299841
43160,fixed,385279
43160,random,377576
43161,fixed,330617
43161,random,338802
43162,fixed,314003
43162,random,300306
43163,fixed,299382
43163,random,339199
43164,fixed,297159
43164,random,300253
43165,fixed,295318
43165,random,299116
43166,fixed,294527
43166,random,294516
43167,fixed,306163
43167,random,357945
43168,fixed,296556
43168,random,334095
43169,fixed,295211
43169,random,294601
43170,fixed,297365
43170,random,295206
43171,fixed,294807
43171,random,294652
43172,fixed,304401
43172,random,294785
43173,fixed,293912
43173,random,296441
43174,fixed,295083
43174,random,294629
43175,fixed,295202
43175,random,295739
43176,fixed,294831
43176,random,295137
43177,fixed,295601
43177,random,295342
43178,fixed,294622
43178,random,296149
43179,fixed,294786
43179,random,295215
43180,fixed,294735
43180,random,295715
43181,fixed,294888
43181,random,294716
43182,fixed,295558
43182,random,316573
43183,fixed,295089
43183,random,299954
43184,fixed,295095
43184,random,295041
43185,fixed,294854
43185,random,297580
43186,fixed,300477
43186,random,410373
43187,fixed,362309
43187,random,337535
43188,fixed,352659
43188,random,369662
43189,fixed,346891
43189,random,331914
43190,fixed,315423
43190,random,301526
43191,fixed,294907
43191,random,298962
43192,fixed,294795
43192,random,294694
43193,fixed,324498
43193,random,328733
43194,fixed,301531
43194,random,328894
43195,fixed,295039
43195,random,294834
43196,fixed,294459
43196,random,298026
43197,fixed,295159
43197,random,294495
43198,fixed,297212
43198,random,299245
43199,fixed,294704
43199,random,302445
43200,fixed,299045
43200,random,295052
43201,fixed,294692
43201,random,296889
43202,fixed,294639
43202,random,295029
43203,fixed,296199
43203,random,295454
43204,fixed,294702
43204,random,296794
43205,fixed,294419
43205,random,294723
43206,fixed,295038
43206,random,297221
43207,fixed,294721
43207,random,295390
43208,fixed,295581
43208,random,295333
43209,fixed,294744
43209,random,321464
43210,fixed,295238
43210,random,294127
43211,fixed,294136
43211,random,298294
43212,fixed,294229
43212,random,295217
43213,fixed,297995
43213,random,294916
43214,fixed,361323
43214,random,380421
43215,fixed,358320
43215,random,332523
43216,fixed,369869
43216,random,347835
43217,fixed,333560
43217,random,336399
43218,fixed,296232
43218,random,300593
43219,fixed,303989
43219,random,299742
43220,fixed,295371
43220,random,310060
43221,fixed,342481
43221,random,302460
43222,fixed,327453
43222,random,300292
43223,fixed,295000
43223,random,294954
43224,fixed,298236
43224,random,295276
43225,fixed,294889
43225,random,303146
43226,fixed,299801
43226,random,295244
43227,fixed,294913
43227,random,299283
43228,fixed,294267
43228,random,295472
43229,fixed,297928
43229,random,299839
43230,fixed,294736
43230,random,297903
43231,fixed,294822
43231,random,310152
43232,fixed,308756
43232,random,297806
43233,fixed,295055
43233,random,295478
43234,fixed,299771
43234,random,295915
43235,fixed,294515
43235,random,298151
43236,fixed,294745
43236,random,327251
43237,fixed,295238
43237,random,299007
43238,fixed,294399
43238,random,294937
43239,fixed,297468
43239,random,295113
43240,fixed,334220
43240,random,390108
43241,fixed,317339
43241,random,353939
43242,fixed,311952
43242,random,310263
43243,fixed,333474
43243,random,340708
43244,fixed,295661
43244,random,295298
43245,fixed,308321
43245,random,301685
43246,fixed,295124
43246,random,295475
43247,fixed,298515
43247,random,295358
43248,fixed,350021
43248,random,300862
43249,fixed,354601
43249,random,302720
43250,fixed,300536
43250,random,295072
43251,fixed,294538
43251,random,298245
43252,fixed,294994
43252,random,294904
43253,fixed,294328
43253,random,312442
43254,fixed,306845
43254,random,305760
43255,fixed,303638
43255,random,295748
43256,fixed,294474
43256,random,296752
43257,fixed,295006
43257,random,294932
43258,fixed,294874
43258,random,297903
43259,fixed,295315
43259,random,295140
43260,fixed,299068
43260,random,323720
43261,fixed,381179
43261,random,367838
43262,fixed,390494
43262,random,378132
43263,fixed,380493
43263,random,379875
43264,fixed,389248
43264,random,372541
43265,fixed,407869
43265,random,386926
43266,fixed,460725
43266,random,438351
43267,fixed,407890
43267,random,399241
43268,fixed,413736
43268,random,377171
43269,fixed,381088
43269,random,358707
43270,fixed,367330
43270,random,403412
43271,fixed,437380
43271,random,401290
43272,fixed,423863
43272,random,332324
43273,fixed,327077
43273,random,303635
43274,fixed,295214
43274,random,300359
43275,fixed,295155
43275,random,294793
43276,fixed,294984
43276,random,299248
43277,fixed,294593
43277,random,295273
43278,fixed,304903
43278,random,294972
43279,fixed,294598
43279,random,298162
43280,fixed,294434
43280,random,294646
43281,fixed,294882
43281,random,302267
43282,fixed,295242
43282,random,295012
43283,fixed,297424
43283,random,294929
43284,fixed,294804
43284,random,314439
43285,fixed,308785
43285,random,294263
43286,fixed,294437
43286,random,387692
43287,fixed,295602
43287,random,301478
43288,fixed,300841
43288,random,295866
43289,fixed,294630
43289,random,297743
43290,fixed,294726
43290,random,295248
43291,fixed,297398
43291,random,294719
43292,fixed,294836
43292,random,294542
43293,fixed,298164
43293,random,294564
43294,fixed,294549
43294,random,303243
43295,fixed,295040
43295,random,297965
43296,fixed,312725
43296,random,304799
43297,fixed,294434
43297,random,295132
43298,fixed,297787
43298,random,295381
43299,fixed,294729
43299,random,297990
43300,fixed,294924
43300,random,294390
43301,fixed,294475
43301,random,297754
43302,fixed,294794
43302,random,294786
43303,fixed,296245
43303,random,294801
43304,fixed,294605
43304,random,400021
43305,fixed,294326
43305,random,295114
43306,fixed,295473
43306,random,294704
43307,fixed,308003
43307,random,310668
43308,fixed,304030
43308,random,294466
43309,fixed,294483
43309,random,298084
43310,fixed,294813
43310,random,294499
43311,fixed,297432
43311,random,295250
43312,fixed,295492
43312,random,294695
43313,fixed,297082
43313,random,295047
43314,fixed,294569
43314,random,296369
43315,fixed,295321
43315,random,295395
43316,fixed,295013
43316,random,295571
43317,fixed,295100
43317,random,294867
43318,fixed,295725
43318,random,296805
43319,fixed,310782
43319,random,310618
43320,fixed,294894
43320,random,294609
43321,fixed,294594
43321,random,297069
43322,fixed,294696
43322,random,295059
43323,fixed,297399
43323,random,294909
43324,fixed,294626
43324,random,297144
43325,fixed,294253
43325,random,295234
43326,fixed,294498
43326,random,296865
43327,fixed,295177
43327,random,295188
43328,fixed,336902
43328,random,307769
43329,fixed,295419
43329,random,298189
43330,fixed,306974
43330,random,311649
43331,fixed,297953
43331,random,297672
43332,fixed,295134
43332,random,294874
43333,fixed,298005
43333,random,294468
43334,fixed,294692
43334,random,297316
43335,fixed,294887
43335,random,294949
43336,fixed,295130
43336,random,298522
43337,fixed,294341
43337,random,294964
43338,fixed,297688
43338,random,294790
43339,fixed,294937
43339,random,298389
43340,fixed,294760
43340,random,294548
43341,fixed,294446
43341,random,306099
43342,fixed,308394
43342,random,299973
43343,fixed,297942
43343,random,294805
43344,fixed,294905
43344,random,295145
43345,fixed,297159
43345,random,295376
43346,fixed,295082
43346,random,300300
43347,fixed,294483
43347,random,294899
43348,fixed,297168
43348,random,295231
43349,fixed,294862
43349,random,294728
43350,fixed,297777
43350,random,295324
43351,fixed,294533
43351,random,298236
43352,fixed,294818
43352,random,295498
43353,fixed,298812
43353,random,308630
43354,fixed,303173
43354,random,316334
43355,fixed,308527
43355,random,294998
43356,fixed,294136
43356,random,300779
43357,fixed,294841
43357,random,294939
43358,fixed,300194
43358,random,294953
43359,fixed,294116
43359,random,294251
43360,fixed,297759
43360,random,297464
43361,fixed,297324
43361,random,296451
43362,fixed,294293
43362,random,294707
43363,fixed,295277
43363,random,294792
43364,fixed,294637
43364,random,308077
43365,fixed,312246
43365,random,312245
43366,fixed,306221
43366,random,299242
43367,fixed,294559
43367,random,297425
43368,fixed,297343
43368,random,295172
43369,fixed,294162
43369,random,297340
43370,fixed,297000
43370,random,294578
43371,fixed,294887
43371,random,298867
43372,fixed,294552
43372,random,295123
43373,fixed,294623
43373,random,296030
43374,fixed,294661
43374,random,295027
43375,fixed,295761
43375,random,295141
43376,fixed,301168
43376,random,313785
43377,fixed,314145
43377,random,304022
43378,fixed,295153
43378,random,300041
43379,fixed,297932
43379,random,295721
43380,fixed,297952
43380,random,297523
43381,fixed,294791
43381,random,297298
43382,fixed,294685
43382,random,294735
43383,fixed,294524
43383,random,297310
43384,fixed,303875
43384,random,295329
43385,fixed,298064
43385,random,295344
43386,fixed,295050
43386,random,297697
43387,fixed,294530
43387,random,303813
43388,fixed,310522
43388,random,311990
43389,fixed,306787
43389,random,308472
43390,fixed,300281
43390,random,302055
43391,fixed,295256
43391,random,298431
43392,fixed,298613
43392,random,298656
43393,fixed,294634
43393,random,300142
43394,fixed,294245
43394,random,294982
43395,fixed,296120
43395,random,294472
43396,fixed,294333
43396,random,296104
43397,fixed,295068
43397,random,294830
43398,fixed,295059
43398,random,295751
43399,fixed,307646
43399,random,309172
43400,fixed,325613
43400,random,294897
43401,fixed,294581
43401,random,305514
43402,fixed,298993
43402,random,295304
43403,fixed,294260
43403,random,370202
43404,fixed,395867
43404,random,396623
43405,fixed,297436
43405,random,317212
43406,fixed,302739
43406,random,295271
43407,fixed,294667
43407,random,295629
43408,fixed,299820
43408,random,295411
43409,fixed,294795
43409,random,297781
43410,fixed,310775
43410,random,311016
43411,fixed,312067
43411,random,304604
43412,fixed,394746
43412,random,300825
43413,fixed,294771
43413,random,295307
43414,fixed,297697
43414,random,299446
43415,fixed,294921
43415,random,299758
43416,fixed,296400
43416,random,296003
43417,fixed,294672
43417,random,296915
43418,fixed,294693
43418,random,295289
43419,fixed,294560
43419,random,296761
43420,fixed,294402
